Oid,SheetName,ClassName,Name,Value,Units,
2442,Column,TraySection,ColumnSections(1).Trays(14).VaporToTrayDynamicViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(14).VaporToTrayMassFlow,0.775399172,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(14).VaporToTrayMolecularWeight,18.21915717,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(14).VaporToTrayPressure,174437.405,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(14).VaporToTrayTemperature,391.275629,K,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayActualVolFlow,0.007541566,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayDensity,973.3489422,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayDynamicViscosity,0.000558984,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayMassFlow,7.340575523,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayMolecularWeight,27.43626564,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayPressure,175126.881,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTraySurfacetension,0.038366757,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(15).LiquidFromTrayTemperature,391.401019,K,
2442,Column,TraySection,ColumnSections(1).Trays(15).MaximumPressureDropPerTray,689.4759087,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(15).TrayNumber,15,,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayActualVolFlow,0.782280984,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayDensity,0.9925667,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayDynamicViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayMassFlow,0.776466054,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayMolecularWeight,18.20054295,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayPressure,175126.881,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(15).VaporToTrayTemperature,391.413896,K,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayActualVolFlow,0.007544392,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayDensity,973.1363373,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayDynamicViscosity,0.000556773,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayMassFlow,7.341721654,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayMolecularWeight,27.4307813,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayPressure,175816.357,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTraySurfacetension,0.038343061,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(16).LiquidFromTrayTemperature,391.536861,K,
2442,Column,TraySection,ColumnSections(1).Trays(16).MaximumPressureDropPerTray,689.4759087,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(16).TrayNumber,16,,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayActualVolFlow,0.781240935,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayDensity,0.995309443,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayDynamicViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayMassFlow,0.77757648,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayMolecularWeight,18.18464737,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayPressure,175816.357,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(16).VaporToTrayTemperature,391.549163,K,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayActualVolFlow,0.007547132,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayDensity,972.9388823,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayDynamicViscosity,0.000554696,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayMassFlow,7.342898199,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayMolecularWeight,27.42567761,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayPressure,176505.833,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTraySurfacetension,0.038320489,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(17).LiquidFromTrayTemperature,391.670149,K,
2442,Column,TraySection,ColumnSections(1).Trays(17).MaximumPressureDropPerTray,689.4759087,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(17).TrayNumber,17,,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayActualVolFlow,0.780149895,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayDensity,0.998170527,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayDynamicViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayMassFlow,0.778722632,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayMolecularWeight,18.17096406,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayPressure,176505.833,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(17).VaporToTrayTemperature,391.681995,K,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayActualVolFlow,0.007549803,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayDensity,972.7544274,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayDynamicViscosity,0.000552736,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayMassFlow,7.344104296,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayMolecularWeight,27.42092511,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayPressure,177195.308,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTraySurfacetension,0.038298834,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(18).LiquidFromTrayTemperature,391.801314,K,
2442,Column,TraySection,ColumnSections(1).Trays(18).MaximumPressureDropPerTray,689.4759087,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(18).TrayNumber,18,,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayActualVolFlow,0.779018812,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayDensity,1.001130084,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayDynamicViscosity,1.33E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayMassFlow,0.779899169,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayMolecularWeight,18.15913547,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayPressure,177195.308,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(18).VaporToTrayTemperature,391.813049,K,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayActualVolFlow,0.007552422,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayDensity,972.5815269,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayDynamicViscosity,0.000550884,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayMassFlow,7.345346066,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayMolecularWeight,27.41663781,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayPressure,177884.784,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTraySurfacetension,0.038277855,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(19).LiquidFromTrayTemperature,391.930726,K,
2442,Column,TraySection,ColumnSections(1).Trays(19).MaximumPressureDropPerTray,689.4759087,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(19).TrayNumber,19,,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayActualVolFlow,0.777858279,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayDensity,1.004174262,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayDynamicViscosity,1.33E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayMassFlow,0.781105263,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayMolecularWeight,18.14902189,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayPressure,177884.784,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(19).VaporToTrayTemperature,391.945157,K,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayActualVolFlow,0.00755493,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayDensity,972.4203377,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayDynamicViscosity,0.000549165,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayMassFlow,7.346567443,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayMolecularWeight,27.41368715,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayPressure,178574.26,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTraySurfacetension,0.038256971,N/m,
2442,Column,TraySection,ColumnSections(1).Trays(20).LiquidFromTrayTemperature,392.058904,K,
2442,Column,TraySection,ColumnSections(1).Trays(20).MaximumPressureDropPerTray,,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(20).TrayNumber,20,,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayActualVolFlow,0.776704893,m^3/s,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayDensity,1.007264211,kg/m^3,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayDynamicViscosity,1.33E-05,(N/m^2).s,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayMassFlow,0.782347041,kg/s,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayMolecularWeight,18.14112964,g/mol,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayPressure,178574.26,Pa,
2442,Column,TraySection,ColumnSections(1).Trays(20).VaporToTrayTemperature,392.104017,K,
2442,Column,TraySection,ColumnSections(1).TraySectionDiameter,0.9144,m,
2442,Column,TraySection,ColumnSections(1).TraySectionPressureDrop,13554.23256,Pa,
2442,Column,TraySection,ColumnSections(1).TraySpacing,0.6096,m,
2442,Column,TraySection,ColumnSections(1).TrayType,Sieve,,
2442,Column,TraySection,ColumnSections(1).VoidFraction,,,
2442,Column,TraySection,ColumnSections(1).WeirHeight,,m,
2442,Column,TraySection,CondenserDuty,873039.565,W,
2442,Column,TraySection,DampingFactor,,,
2442,Column,TraySection,FeedTrayNumber(1),1,,
2442,Column,TraySection,FeedTrayPressure(1),165474.22,Pa,
2442,Column,TraySection,InternalType,,,
2442,Column,TraySection,NumberOfPumpArounds,0,,
2442,Column,TraySection,NumberOfSections,,,
2442,Column,TraySection,ReboilerDuty,1758426.8,W,
2442,Column,TraySection,ReboilerType,Regular,,
2442,Column,TraySection,RefluxRatio,2.985368504,unitless,
2442,Column,TraySection,Stages(1).IsCondenserStage,0,,
2442,Column,TraySection,Stages(1).IsReboilerStage,0,,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(1),0.095429767,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(2),0.889521242,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(3),0.006694436,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(4),0.008354345,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(5),1.30E-07,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(6),7.93E-08,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(7),0,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(8),0,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(9),0,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(10),0,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(11),0,mol/mol,
2442,Column,TraySection,Stages(1).LiquidComponentMolefraction(12),1,mol/mol,
2442,Column,TraySection,Stages(1).StageCO2Efficiency,,%,
2442,Column,TraySection,Stages(1).StageExternalHeatFlow,0,W,
2442,Column,TraySection,Stages(1).StageFeedMassFlow,0.720843881,kg/s,
2442,Column,TraySection,Stages(1).StageFeedMolarFlow,0.035569428,kmol/s,
2442,Column,TraySection,Stages(1).StageFracHeavyAqueousLiquid,,,
2442,Column,TraySection,Stages(1).StageH2SEfficiency,,%,
2442,Column,TraySection,Stages(1).StageHeatFlow,0,W,
2442,Column,TraySection,Stages(1).StageHETP,,m,
2442,Column,TraySection,Stages(1).StageHoldupHeatFlow,,W,
2442,Column,TraySection,Stages(1).StageLightLiquidFraction,0.01,fraction,
2442,Column,TraySection,Stages(1).StageLiquid1BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageLiquid1BubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).StageLiquid1Compressibility,0.001471723,unitless,
2442,Column,TraySection,Stages(1).StageLiquid1DewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageLiquid1DewPointTemperature,,K,
2442,Column,TraySection,Stages(1).StageLiquid1MassDensity,992.1713048,kg/m^3,
2442,Column,TraySection,Stages(1).StageLiquid1MassEnthalpy,-10528313.37,J/kg,
2442,Column,TraySection,Stages(1).StageLiquid1MassEntropy,-7376.371495,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquid1MassHeatCapacity,3595.179567,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquid1MolarDensity,35.46495989,kmol/m^3,
2442,Column,TraySection,Stages(1).StageLiquid1MolarEnthalpy,-294541159.7,J/kmol,
2442,Column,TraySection,Stages(1).StageLiquid1MolarEntropy,-206362.115,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquid1MolarHeatCapacity,100579.1072,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquid1MolecularWeight,27.97610114,g/mol,
2442,Column,TraySection,Stages(1).StageLiquid1Pressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageLiquid1SurfaceTension,0.041081435,N/m,
2442,Column,TraySection,Stages(1).StageLiquid1Temperature,381.309857,K,
2442,Column,TraySection,Stages(1).StageLiquid1Viscosity,0.00074609,(N/m^2).s,
2442,Column,TraySection,Stages(1).StageLiquid2BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageLiquid2BubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).StageLiquid2Compressibility,,unitless,
2442,Column,TraySection,Stages(1).StageLiquid2DewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageLiquid2DewPointTemperature,,K,
2442,Column,TraySection,Stages(1).StageLiquid2MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(1).StageLiquid2MassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(1).StageLiquid2MassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquid2MassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquid2MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(1).StageLiquid2MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(1).StageLiquid2MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquid2MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(1).StageLiquid2Pressure,165474.2181,Pa,
2442,Column,TraySection,Stages(1).StageLiquid2SurfaceTension,,N/m,
2442,Column,TraySection,Stages(1).StageLiquid2Temperature,,K,
2442,Column,TraySection,Stages(1).StageLiquid2Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(1).StageLiquidBubblePointPressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageLiquidBubblePointTemperature,381.309857,K,
2442,Column,TraySection,Stages(1).StageLiquidCompressibility,0.001471723,unitless,
2442,Column,TraySection,Stages(1).StageLiquidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageLiquidDewPointTemperature,,K,
2442,Column,TraySection,Stages(1).StageLiquidFeedMassFlow,,kg/s,
2442,Column,TraySection,Stages(1).StageLiquidFeedMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(1).StageLiquidFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(1).StageLiquidHeatFlow,-76686580.62,W,
2442,Column,TraySection,Stages(1).StageLiquidMassDensity,992.1713048,kg/m^3,
2442,Column,TraySection,Stages(1).StageLiquidMassEnthalpy,-10528313.37,J/kg,
2442,Column,TraySection,Stages(1).StageLiquidMassEntropy,-7376.371495,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquidMassFlow,7.283842902,kg/s,
2442,Column,TraySection,Stages(1).StageLiquidMassHeatCapacity,3595.179567,J/(kg.K),
2442,Column,TraySection,Stages(1).StageLiquidMolarDensity,35.46495989,kmol/m^3,
2442,Column,TraySection,Stages(1).StageLiquidMolarEnthalpy,-294541159.7,J/kmol,
2442,Column,TraySection,Stages(1).StageLiquidMolarEntropy,-206362.115,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquidMolarFlow,0.260359471,kmol/s,
2442,Column,TraySection,Stages(1).StageLiquidMolarHeatCapacity,100579.1072,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageLiquidMolecularWeight,27.97610114,g/mol,
2442,Column,TraySection,Stages(1).StageLiquidPressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageLiquidSurfaceTension,0.041081435,N/m,
2442,Column,TraySection,Stages(1).StageLiquidTemperature,381.309857,K,
2442,Column,TraySection,Stages(1).StageLiquidViscosity,0.00074609,(N/m^2).s,
2442,Column,TraySection,Stages(1).StageLiquidVolumetricFlow,0.007341316,m^3/s,
2442,Column,TraySection,Stages(1).StageMoleHoldup,0,kmol,
2442,Column,TraySection,Stages(1).StageName,1,,
2442,Column,TraySection,Stages(1).StageOverallEfficiency,0,unitless,
2442,Column,TraySection,Stages(1).StagePressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageSubcoolDeltaTemperature,,K,
2442,Column,TraySection,Stages(1).StageSubcoolTemperature,,K,
2442,Column,TraySection,Stages(1).StageTemperature,381.309857,K,
2442,Column,TraySection,Stages(1).StageTemperatureEstimate,378.37797,K,
2442,Column,TraySection,Stages(1).StageVaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).StageVaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).StageVaporCompressibility,0.989036958,unitless,
2442,Column,TraySection,Stages(1).StageVaporDewPointPressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageVaporDewPointTemperature,381.309857,K,
2442,Column,TraySection,Stages(1).StageVaporFeedMassFlow,0.720843881,kg/s,
2442,Column,TraySection,Stages(1).StageVaporFeedMolarFlow,0.035569428,kmol/s,
2442,Column,TraySection,Stages(1).StageVaporFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(1).StageVaporHeatFlow,-5684606.504,W,
2442,Column,TraySection,Stages(1).StageVaporMassDensity,1.198860671,kg/m^3,
2442,Column,TraySection,Stages(1).StageVaporMassEnthalpy,-9811326.57,J/kg,
2442,Column,TraySection,Stages(1).StageVaporMassEntropy,-781.7154795,J/(kg.K),
2442,Column,TraySection,Stages(1).StageVaporMassFlow,0.579392243,kg/s,
2442,Column,TraySection,Stages(1).StageVaporMassHeatCapacity,1554.796344,J/(kg.K),
2442,Column,TraySection,Stages(1).StageVaporMassVaporFraction,,fraction,
2442,Column,TraySection,Stages(1).StageVaporMolarDensity,0.052604298,kmol/m^3,
2442,Column,TraySection,Stages(1).StageVaporMolarEnthalpy,-223601759.1,J/kmol,
2442,Column,TraySection,Stages(1).StageVaporMolarEntropy,-17815.42537,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageVaporMolarFlow,0.025422906,kmol/s,
2442,Column,TraySection,Stages(1).StageVaporMolarHeatCapacity,35434.06644,J/(kmol.K),
2442,Column,TraySection,Stages(1).StageVaporMolecularWeight,22.79016578,g/mol,
2442,Column,TraySection,Stages(1).StageVaporPressure,165474.22,Pa,
2442,Column,TraySection,Stages(1).StageVaporTemperature,382.533838,K,
2442,Column,TraySection,Stages(1).StageVaporVaporFraction,,,
2442,Column,TraySection,Stages(1).StageVaporViscosity,1.49E-05,(N/m^2).s,
2442,Column,TraySection,Stages(1).StageVaporVolumetricFlow,0.48328572,m^3/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkAccentricFactor,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkAromaticIndex,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkAshContent,,kg/kg,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkBasicNitrogenContent,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkBubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkC5AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkC7AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkCetaneNumber,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).BulkCloudPoint,,K,
